fonte,is_synthetic,player_id,stagione,squadra,presenze,minuti,gol,assist,xG,xA,fantamedia,rigori_battuti
fixture_sintetica_v1,True,P0276,2025/26,SQ10,14,752,0,1,0.0,1.22,7.42,0
fixture_sintetica_v1,True,P0277,2024/25,SQ10,17,1484,2,0,2.52,0.0,7.85,0
fixture_sintetica_v1,True,P0277,2025/26,SQ10,10,582,0,0,0.0,0.0,7.56,0
fixture_sintetica_v1,True,P0278,2024/25,SQ10,15,937,0,1,0.0,0.81,7.41,0
fixture_sintetica_v1,True,P0278,2025/26,SQ10,8,552,0,0,0.0,0.0,7.47,0
fixture_sintetica_v1,True,P0279,2024/25,SQ10,13,722,0,1,0.0,0.82,7.59,0
fixture_sintetica_v1,True,P0279,2025/26,SQ10,9,513,0,0,0.0,0.0,7.48,0
fixture_sintetica_v1,True,P0280,2024/25,SQ10,24,1810,0,1,0.0,1.07,7.37,0
fixture_sintetica_v1,True,P0280,2025/26,SQ10,8,613,0,0,0.0,0.0,8.02,0
fixture_sintetica_v1,True,P0281,2024/25,SQ10,22,1585,1,1,0.93,1.19,7.07,0
fixture_sintetica_v1,True,P0281,2025/26,SQ10,20,1489,1,0,1.07,0.0,6.81,0
fixture_sintetica_v1,True,P0282,2024/25,SQ10,6,398,0,0,0.0,0.0,6.61,0
fixture_sintetica_v1,True,P0282,2025/26,SQ10,11,817,1,0,1.25,0.0,6.76,0
fixture_sintetica_v1,True,P0283,2024/25,SQ10,21,946,0,0,0.0,0.0,7.3,0
fixture_sintetica_v1,True,P0283,2025/26,SQ10,25,2123,0,0,0.0,0.0,7.64,0
fixture_sintetica_v1,True,P0284,2024/25,SQ10,3,267,0,0,0.0,0.0,6.56,0
fixture_sintetica_v1,True,P0284,2025/26,SQ10,17,1324,0,0,0.0,0.0,6.76,0
fixture_sintetica_v1,True,P0285,2024/25,SQ10,32,1489,2,6,2.04,7.68,7.82,0
fixture_sintetica_v1,True,P0285,2025/26,SQ10,32,2769,2,6,1.64,6.34,8.22,0
fixture_sintetica_v1,True,P0286,2024/25,SQ10,4,260,0,0,0.0,0.0,7.34,0
fixture_sintetica_v1,True,P0286,2025/26,SQ10,22,1121,4,2,4.57,2.59,7.3,0
fixture_sintetica_v1,True,P0287,2024/25,SQ10,15,859,0,0,0.0,0.0,7.59,0
fixture_sintetica_v1,True,P0287,2025/26,SQ10,7,468,0,3,0.0,2.53,7.51,0
fixture_sintetica_v1,True,P0288,2024/25,SQ10,15,1071,0,0,0.0,0.0,6.3,0
fixture_sintetica_v1,True,P0288,2025/26,SQ10,7,550,0,0,0.0,0.0,6.14,0
fixture_sintetica_v1,True,P0289,2024/25,SQ17,8,538,1,0,0.81,0.0,7.83,0
fixture_sintetica_v1,True,P0289,2025/26,SQ10,13,627,1,1,1.27,1.26,7.66,0
fixture_sintetica_v1,True,P0290,2024/25,SQ10,22,1913,0,1,0.0,0.93,7.16,0
fixture_sintetica_v1,True,P0290,2025/26,SQ10,7,391,0,0,0.0,0.0,7.12,0
fixture_sintetica_v1,True,P0291,2024/25,SQ19,2,128,0,0,0.0,0.0,6.36,0
fixture_sintetica_v1,True,P0291,2025/26,SQ10,11,935,1,1,0.88,1.19,6.31,0
fixture_sintetica_v1,True,P0292,2024/25,SQ10,18,987,5,2,6.32,2.44,7.92,0
fixture_sintetica_v1,True,P0292,2025/26,SQ10,11,695,1,0,1.15,0.0,8.06,5
fixture_sintetica_v1,True,P0293,2024/25,SQ10,12,709,4,0,3.66,0.0,7.79,0
fixture_sintetica_v1,True,P0293,2025/26,SQ10,16,1254,3,2,2.7,2.32,7.69,0
fixture_sintetica_v1,True,P0294,2024/25,SQ06,17,1430,5,1,5.88,0.98,7.38,0
fixture_sintetica_v1,True,P0294,2025/26,SQ10,10,644,3,0,2.84,0.0,7.66,0
fixture_sintetica_v1,True,P0295,2024/25,SQ10,4,320,0,1,0.0,1.2,6.94,0
fixture_sintetica_v1,True,P0295,2025/26,SQ10,15,953,3,1,2.88,0.82,6.89,0
fixture_sintetica_v1,True,P0296,2024/25,SQ10,17,1518,3,4,3.2,4.12,7.62,0
fixture_sintetica_v1,True,P0296,2025/26,SQ10,7,412,2,0,2.41,0.0,7.59,0
fixture_sintetica_v1,True,P0297,2024/25,SQ10,12,938,0,0,0.0,0.0,6.71,0
fixture_sintetica_v1,True,P0297,2025/26,SQ10,11,663,2,1,2.42,1.24,7.17,0
fixture_sintetica_v1,True,P0298,2024/25,SQ10,25,2232,6,1,7.17,1.06,7.58,0
fixture_sintetica_v1,True,P0298,2025/26,SQ10,24,1632,6,3,6.84,3.55,7.63,0
fixture_sintetica_v1,True,P0299,2024/25,SQ10,19,1433,5,4,5.57,3.91,7.5,0
fixture_sintetica_v1,True,P0299,2025/26,SQ10,28,1984,3,4,2.58,4.69,7.55,0
fixture_sintetica_v1,True,P0300,2024/25,SQ10,25,2164,4,2,4.69,2.59,7.78,0
fixture_sintetica_v1,True,P0300,2025/26,SQ10,4,360,0,0,0.0,0.0,7.66,0
fixture_sintetica_v1,True,P0301,2024/25,SQ11,10,641,0,0,0.0,0.0,6.74,0
fixture_sintetica_v1,True,P0301,2025/26,SQ11,4,249,0,0,0.0,0.0,6.56,0
fixture_sintetica_v1,True,P0302,2024/25,SQ11,22,1794,0,0,0.0,0.0,6.6,0
fixture_sintetica_v1,True,P0302,2025/26,SQ11,8,538,0,0,0.0,0.0,7.1,0
fixture_sintetica_v1,True,P0303,2024/25,SQ11,9,423,0,0,0.0,0.0,5.93,0
fixture_sintetica_v1,True,P0303,2025/26,SQ11,3,264,0,0,0.0,0.0,6.04,0
fixture_sintetica_v1,True,P0304,2024/25,SQ03,11,513,0,0,0.0,0.0,6.87,0
fixture_sintetica_v1,True,P0304,2025/26,SQ11,5,272,0,0,0.0,0.0,6.64,0
fixture_sintetica_v1,True,P0305,2024/25,SQ11,8,504,0,0,0.0,0.0,7.26,0
fixture_sintetica_v1,True,P0305,2025/26,SQ11,19,1163,0,0,0.0,0.0,7.15,0
fixture_sintetica_v1,True,P0306,2024/25,SQ11,11,638,0,0,0.0,0.0,7.54,0
fixture_sintetica_v1,True,P0306,2025/26,SQ11,8,564,0,0,0.0,0.0,7.62,0
fixture_sintetica_v1,True,P0307,2024/25,SQ11,17,1486,0,0,0.0,0.0,6.38,0
fixture_sintetica_v1,True,P0307,2025/26,SQ11,7,582,0,0,0.0,0.0,6.29,0
fixture_sintetica_v1,True,P0308,2024/25,SQ11,6,480,0,0,0.0,0.0,6.85,0
fixture_sintetica_v1,True,P0308,2025/26,SQ11,9,739,0,0,0.0,0.0,7.37,0
fixture_sintetica_v1,True,P0309,2024/25,SQ11,10,638,0,0,0.0,0.0,6.63,0
fixture_sintetica_v1,True,P0309,2025/26,SQ11,19,1361,0,0,0.0,0.0,6.15,0
fixture_sintetica_v1,True,P0310,2024/25,SQ11,8,709,0,0,0.0,0.0,6.52,0
fixture_sintetica_v1,True,P0310,2025/26,SQ11,8,719,1,0,1.0,0.0,6.54,0
fixture_sintetica_v1,True,P0311,2024/25,SQ11,13,953,0,0,0.0,0.0,6.51,0
fixture_sintetica_v1,True,P0311,2025/26,SQ11,20,1675,0,1,0.0,1.2,6.39,0
fixture_sintetica_v1,True,P0312,2024/25,SQ11,16,1315,0,0,0.0,0.0,6.81,0
fixture_sintetica_v1,True,P0312,2025/26,SQ11,21,1193,0,0,0.0,0.0,6.4,0
fixture_sintetica_v1,True,P0313,2024/25,SQ11,12,1023,0,0,0.0,0.0,7.71,0
fixture_sintetica_v1,True,P0313,2025/26,SQ11,20,1258,0,1,0.0,1.1,7.51,0
fixture_sintetica_v1,True,P0314,2024/25,SQ01,24,1647,1,2,1.1,1.68,7.07,0
fixture_sintetica_v1,True,P0314,2025/26,SQ11,8,569,0,0,0.0,0.0,7.64,0
fixture_sintetica_v1,True,P0315,2024/25,SQ11,23,1709,0,1,0.0,1.01,6.79,0
fixture_sintetica_v1,True,P0315,2025/26,SQ11,7,468,0,0,0.0,0.0,7.12,0
fixture_sintetica_v1,True,P0316,2024/25,SQ11,17,1460,0,1,0.0,1.24,7.75,0
fixture_sintetica_v1,True,P0316,2025/26,SQ11,24,1607,1,3,0.84,3.26,7.29,0
fixture_sintetica_v1,True,P0317,2024/25,SQ11,27,1571,1,4,1.16,4.24,8.03,0
fixture_sintetica_v1,True,P0317,2025/26,SQ11,12,1061,1,1,1.29,1.26,7.85,0
fixture_sintetica_v1,True,P0318,2024/25,SQ11,16,787,1,0,0.9,0.0,6.25,0
fixture_sintetica_v1,True,P0318,2025/26,SQ11,7,413,1,0,1.26,0.0,6.88,0
fixture_sintetica_v1,True,P0319,2024/25,SQ11,22,1629,0,1,0.0,0.97,7.23,0
fixture_sintetica_v1,True,P0319,2025/26,SQ11,18,1027,1,1,1.12,1.18,7.37,0
fixture_sintetica_v1,True,P0320,2024/25,SQ11,19,1641,3,0,3.46,0.0,8.52,0
fixture_sintetica_v1,True,P0320,2025/26,SQ11,14,1013,1,2,0.92,1.65,7.99,0
fixture_sintetica_v1,True,P0321,2024/25,SQ11,18,888,2,0,2.48,0.0,7.24,0
fixture_sintetica_v1,True,P0321,2025/26,SQ11,6,447,0,1,0.0,1.14,7.03,0
fixture_sintetica_v1,True,P0322,2024/25,SQ11,7,550,0,0,0.0,0.0,6.64,0
fixture_sintetica_v1,True,P0322,2025/26,SQ11,9,694,1,1,1.29,0.92,6.52,0
fixture_sintetica_v1,True,P0323,2024/25,SQ11,8,606,1,0,1.06,0.0,7.71,0
fixture_sintetica_v1,True,P0323,2025/26,SQ11,11,722,3,0,3.24,0.0,7.52,0
fixture_sintetica_v1,True,P0324,2024/25,SQ11,18,1098,2,1,2.42,0.88,6.98,0
fixture_sintetica_v1,True,P0324,2025/26,SQ11,17,1311,2,0,2.56,0.0,7.23,0
fixture_sintetica_v1,True,P0325,2024/25,SQ11,5,445,2,0,2.55,0.0,7.07,0
fixture_sintetica_v1,True,P0325,2025/26,SQ11,12,567,3,0,3.24,0.0,7.07,0
fixture_sintetica_v1,True,P0326,2024/25,SQ11,4,227,0,0,0.0,0.0,6.69,0
fixture_sintetica_v1,True,P0326,2025/26,SQ11,7,594,0,0,0.0,0.0,6.64,0
fixture_sintetica_v1,True,P0327,2024/25,SQ11,11,767,0,0,0.0,0.0,6.89,0
fixture_sintetica_v1,True,P0327,2025/26,SQ11,12,542,0,1,0.0,1.03,6.83,0
fixture_sintetica_v1,True,P0328,2024/25,SQ11,14,1108,1,1,0.97,1.24,5.94,0
fixture_sintetica_v1,True,P0328,2025/26,SQ11,6,455,0,0,0.0,0.0,6.52,0
fixture_sintetica_v1,True,P0329,2024/25,SQ11,15,1242,2,1,1.74,0.89,7.35,0
fixture_sintetica_v1,True,P0329,2025/26,SQ11,8,519,2,1,1.72,1.29,7.2,0
fixture_sintetica_v1,True,P0330,2024/25,SQ11,11,536,1,0,1.28,0.0,6.52,0
fixture_sintetica_v1,True,P0330,2025/26,SQ11,11,770,0,0,0.0,0.0,6.13,0
fixture_sintetica_v1,True,P0331,2024/25,SQ12,11,845,0,0,0.0,0.0,6.16,0
fixture_sintetica_v1,True,P0331,2025/26,SQ12,4,257,0,0,0.0,0.0,6.05,0
fixture_sintetica_v1,True,P0332,2024/25,SQ13,6,277,0,0,0.0,0.0,7.56,0
fixture_sintetica_v1,True,P0332,2025/26,SQ12,20,1369,0,0,0.0,0.0,7.29,0
fixture_sintetica_v1,True,P0333,2024/25,SQ12,19,1441,0,0,0.0,0.0,6.63,0
fixture_sintetica_v1,True,P0333,2025/26,SQ12,20,1694,0,0,0.0,0.0,6.8,0
fixture_sintetica_v1,True,P0334,2024/25,SQ12,33,1933,0,0,0.0,0.0,7.69,0
fixture_sintetica_v1,True,P0334,2025/26,SQ12,27,2364,0,0,0.0,0.0,8.04,0
fixture_sintetica_v1,True,P0335,2024/25,SQ12,32,1680,1,0,1.15,0.0,7.66,0
fixture_sintetica_v1,True,P0335,2025/26,SQ12,20,1110,0,0,0.0,0.0,8.0,0
fixture_sintetica_v1,True,P0336,2024/25,SQ12,13,998,0,0,0.0,0.0,6.15,0
fixture_sintetica_v1,True,P0336,2025/26,SQ12,3,229,0,0,0.0,0.0,6.12,0
fixture_sintetica_v1,True,P0337,2024/25,SQ12,21,953,0,0,0.0,0.0,6.74,0
fixture_sintetica_v1,True,P0337,2025/26,SQ12,17,1231,0,0,0.0,0.0,6.51,0
fixture_sintetica_v1,True,P0338,2024/25,SQ14,22,1151,1,0,0.85,0.0,7.41,0
fixture_sintetica_v1,True,P0338,2025/26,SQ12,16,781,1,0,1.09,0.0,7.44,0
fixture_sintetica_v1,True,P0339,2024/25,SQ12,12,761,0,0,0.0,0.0,7.51,0
fixture_sintetica_v1,True,P0339,2025/26,SQ12,24,1405,0,0,0.0,0.0,7.0,0
fixture_sintetica_v1,True,P0340,2024/25,SQ12,15,735,0,0,0.0,0.0,6.38,0
fixture_sintetica_v1,True,P0340,2025/26,SQ12,6,472,0,0,0.0,0.0,6.33,0
fixture_sintetica_v1,True,P0341,2024/25,SQ12,22,1749,0,0,0.0,0.0,7.37,0
fixture_sintetica_v1,True,P0341,2025/26,SQ12,13,769,0,1,0.0,1.17,7.53,0
fixture_sintetica_v1,True,P0342,2024/25,SQ12,17,1238,0,0,0.0,0.0,7.27,0
fixture_sintetica_v1,True,P0342,2025/26,SQ12,27,2122,0,0,0.0,0.0,7.24,0
fixture_sintetica_v1,True,P0343,2024/25,SQ12,20,1415,0,0,0.0,0.0,7.09,0
fixture_sintetica_v1,True,P0343,2025/26,SQ12,18,891,0,0,0.0,0.0,7.44,0
fixture_sintetica_v1,True,P0344,2024/25,SQ12,12,972,0,3,0.0,3.35,8.33,0
fixture_sintetica_v1,True,P0344,2025/26,SQ12,8,408,2,0,1.69,0.0,8.32,0
fixture_sintetica_v1,True,P0345,2024/25,SQ12,4,347,0,1,0.0,0.81,7.67,0
fixture_sintetica_v1,True,P0345,2025/26,SQ12,26,1478,2,4,2.11,3.61,7.14,0
fixture_sintetica_v1,True,P0346,2024/25,SQ12,27,1607,2,2,2.33,2.28,7.53,0
fixture_sintetica_v1,True,P0346,2025/26,SQ12,13,875,1,0,1.14,0.0,7.1,0
fixture_sintetica_v1,True,P0347,2024/25,SQ12,16,1268,1,3,0.88,3.78,7.53,0
fixture_sintetica_v1,True,P0347,2025/26,SQ12,25,2016,2,1,1.66,1.1,7.54,0
fixture_sintetica_v1,True,P0348,2024/25,SQ12,28,1453,2,2,2.17,1.87,7.55,0
fixture_sintetica_v1,True,P0348,2025/26,SQ12,24,1709,4,3,3.87,2.78,7.38,0
fixture_sintetica_v1,True,P0349,2024/25,SQ12,13,777,0,1,0.0,1.01,7.09,0
fixture_sintetica_v1,True,P0349,2025/26,SQ12,19,1678,2,5,1.98,5.43,7.42,0
fixture_sintetica_v1,True,P0350,2024/25,SQ12,29,1713,2,6,2.06,6.96,7.89,0
fixture_sintetica_v1,True,P0350,2025/26,SQ12,15,921,1,3,0.85,3.13,7.76,0
fixture_sintetica_v1,True,P0351,2024/25,SQ12,29,1820,2,3,2.08,3.5,7.49,0
fixture_sintetica_v1,True,P0351,2025/26,SQ12,17,1508,1,3,1.18,3.31,7.5,0
fixture_sintetica_v1,True,P0352,2024/25,SQ12,14,937,1,0,1.2,0.0,6.15,0
fixture_sintetica_v1,True,P0352,2025/26,SQ12,18,830,1,0,0.98,0.0,6.52,0
fixture_sintetica_v1,True,P0353,2024/25,SQ12,25,1803,8,3,9.29,3.08,8.07,0
fixture_sintetica_v1,True,P0353,2025/26,SQ12,28,1593,7,4,8.13,4.66,7.48,0
fixture_sintetica_v1,True,P0354,2024/25,SQ12,20,1738,2,2,2.19,1.83,7.84,4
fixture_sintetica_v1,True,P0354,2025/26,SQ12,5,416,0,1,0.0,0.96,7.73,0
fixture_sintetica_v1,True,P0355,2024/25,SQ12,4,249,0,0,0.0,0.0,7.13,0
fixture_sintetica_v1,True,P0355,2025/26,SQ12,19,1074,3,1,3.25,1.19,6.65,0
fixture_sintetica_v1,True,P0356,2024/25,SQ12,11,573,4,3,3.49,2.64,7.93,0
fixture_sintetica_v1,True,P0356,2025/26,SQ12,6,510,0,1,0.0,1.13,7.38,0
fixture_sintetica_v1,True,P0357,2024/25,SQ03,8,421,1,0,1.0,0.0,6.39,0
fixture_sintetica_v1,True,P0357,2025/26,SQ12,20,1202,3,2,3.35,1.97,6.64,0
fixture_sintetica_v1,True,P0358,2024/25,SQ12,12,693,1,0,1.26,0.0,6.67,0
fixture_sintetica_v1,True,P0358,2025/26,SQ12,12,966,0,0,0.0,0.0,7.23,0
fixture_sintetica_v1,True,P0359,2024/25,SQ12,21,1853,4,0,4.47,0.0,6.59,0
fixture_sintetica_v1,True,P0359,2025/26,SQ12,8,712,0,0,0.0,0.0,7.18,0
fixture_sintetica_v1,True,P0360,2024/25,SQ12,14,923,1,0,1.15,0.0,6.3,0
fixture_sintetica_v1,True,P0360,2025/26,SQ12,15,856,0,1,0.0,0.85,6.1,0
fixture_sintetica_v1,True,P0361,2024/25,SQ16,16,857,0,0,0.0,0.0,7.5,0
fixture_sintetica_v1,True,P0361,2025/26,SQ13,21,1016,0,0,0.0,0.0,7.11,0
fixture_sintetica_v1,True,P0362,2024/25,SQ13,12,734,0,0,0.0,0.0,6.96,0
fixture_sintetica_v1,True,P0362,2025/26,SQ13,5,436,0,0,0.0,0.0,6.21,0
fixture_sintetica_v1,True,P0363,2024/25,SQ10,22,1366,0,0,0.0,0.0,7.76,0
fixture_sintetica_v1,True,P0363,2025/26,SQ13,12,565,0,0,0.0,0.0,7.49,0
fixture_sintetica_v1,True,P0364,2024/25,SQ13,9,600,0,0,0.0,0.0,6.74,0
fixture_sintetica_v1,True,P0364,2025/26,SQ13,13,865,0,0,0.0,0.0,6.58,0
fixture_sintetica_v1,True,P0365,2024/25,SQ13,6,480,0,0,0.0,0.0,6.68,0
fixture_sintetica_v1,True,P0365,2025/26,SQ13,4,227,0,0,0.0,0.0,6.48,0
fixture_sintetica_v1,True,P0366,2024/25,SQ13,20,1337,0,0,0.0,0.0,6.87,0
fixture_sintetica_v1,True,P0366,2025/26,SQ13,20,1686,0,1,0.0,1.17,7.29,0
fixture_sintetica_v1,True,P0367,2024/25,SQ11,26,1707,1,1,1.0,0.97,7.61,0
fixture_sintetica_v1,True,P0367,2025/26,SQ13,10,467,0,0,0.0,0.0,7.29,0
fixture_sintetica_v1,True,P0368,2024/25,SQ13,15,886,0,0,0.0,0.0,6.4,0
fixture_sintetica_v1,True,P0368,2025/26,SQ13,5,400,1,0,0.99,0.0,6.55,0
fixture_sintetica_v1,True,P0369,2024/25,SQ13,24,1573,0,1,0.0,0.89,8.42,0
fixture_sintetica_v1,True,P0369,2025/26,SQ13,17,1392,1,1,0.83,1.21,8.06,0
fixture_sintetica_v1,True,P0370,2024/25,SQ13,30,2358,1,0,1.05,0.0,7.8,0
fixture_sintetica_v1,True,P0370,2025/26,SQ13,15,987,0,0,0.0,0.0,7.49,0
fixture_sintetica_v1,True,P0371,2024/25,SQ13,17,851,0,1,0.0,1.0,8.16,0
fixture_sintetica_v1,True,P0371,2025/26,SQ13,19,917,0,1,0.0,0.9,7.61,0
fixture_sintetica_v1,True,P0372,2024/25,SQ10,11,567,0,1,0.0,0.83,6.48,0
fixture_sintetica_v1,True,P0372,2025/26,SQ13,5,331,0,0,0.0,0.0,6.38,0
fixture_sintetica_v1,True,P0373,2024/25,SQ13,3,151,0,0,0.0,0.0,6.28,0
fixture_sintetica_v1,True,P0373,2025/26,SQ13,5,279,0,0,0.0,0.0,6.41,0
fixture_sintetica_v1,True,P0374,2024/25,SQ13,4,289,0,0,0.0,0.0,6.74,0
fixture_sintetica_v1,True,P0374,2025/26,SQ13,8,460,1,0,1.27,0.0,6.68,0
fixture_sintetica_v1,True,P0375,2024/25,SQ13,7,321,0,0,0.0,0.0,5.79,0
fixture_sintetica_v1,True,P0375,2025/26,SQ13,10,893,0,0,0.0,0.0,6.12,0
fixture_sintetica_v1,True,P0376,2024/25,SQ13,5,325,1,1,1.04,1.22,7.0,0
fixture_sintetica_v1,True,P0376,2025/26,SQ13,22,1296,0,1,0.0,0.89,7.27,0
fixture_sintetica_v1,True,P0377,2024/25,SQ13,4,273,0,0,0.0,0.0,7.46,0
fixture_sintetica_v1,True,P0377,2025/26,SQ13,23,1801,0,2,0.0,1.88,7.09,0
fixture_sintetica_v1,True,P0378,2024/25,SQ13,8,707,0,1,0.0,1.09,8.37,0
fixture_sintetica_v1,True,P0378,2025/26,SQ13,14,1025,1,2,1.03,2.56,7.71,0
fixture_sintetica_v1,True,P0379,2024/25,SQ13,3,204,0,0,0.0,0.0,7.03,0
fixture_sintetica_v1,True,P0379,2025/26,SQ13,11,967,0,1,0.0,0.95,7.33,0
fixture_sintetica_v1,True,P0380,2024/25,SQ13,9,686,0,0,0.0,0.0,6.56,0
fixture_sintetica_v1,True,P0380,2025/26,SQ13,15,1205,0,1,0.0,1.2,6.24,0
fixture_sintetica_v1,True,P0381,2024/25,SQ13,15,852,1,3,0.83,3.28,6.69,0
fixture_sintetica_v1,True,P0381,2025/26,SQ13,4,259,0,0,0.0,0.0,7.03,0
fixture_sintetica_v1,True,P0382,2024/25,SQ13,20,1448,0,2,0.0,2.34,6.81,0
fixture_sintetica_v1,True,P0382,2025/26,SQ13,21,1339,1,1,0.93,1.02,6.59,0
fixture_sintetica_v1,True,P0383,2024/25,SQ13,4,250,1,0,1.04,0.0,7.38,0
fixture_sintetica_v1,True,P0383,2025/26,SQ13,6,427,1,0,0.84,0.0,7.49,0
fixture_sintetica_v1,True,P0384,2024/25,SQ13,17,856,1,1,1.16,0.81,5.99,0
fixture_sintetica_v1,True,P0384,2025/26,SQ13,7,464,0,0,0.0,0.0,6.64,0
fixture_sintetica_v1,True,P0385,2024/25,SQ09,23,2057,3,2,2.85,2.32,7.21,0
fixture_sintetica_v1,True,P0385,2025/26,SQ13,17,792,2,0,2.42,0.0,7.08,0
fixture_sintetica_v1,True,P0386,2024/25,SQ13,16,1241,1,0,1.02,0.0,6.69,0
fixture_sintetica_v1,True,P0386,2025/26,SQ13,22,1939,2,2,1.78,2.05,6.99,0
fixture_sintetica_v1,True,P0387,2024/25,SQ13,7,505,0,0,0.0,0.0,6.79,0
fixture_sintetica_v1,True,P0387,2025/26,SQ13,19,1681,3,1,3.6,1.25,6.57,0
fixture_sintetica_v1,True,P0388,2024/25,SQ13,12,757,3,0,3.21,0.0,7.81,0
fixture_sintetica_v1,True,P0388,2025/26,SQ13,28,1826,7,1,6.05,1.2,7.68,0
fixture_sintetica_v1,True,P0389,2024/25,SQ05,6,413,1,0,0.81,0.0,6.71,0
fixture_sintetica_v1,True,P0389,2025/26,SQ13,8,482,0,0,0.0,0.0,6.77,0
fixture_sintetica_v1,True,P0390,2024/25,SQ05,21,1771,3,3,2.58,3.48,7.21,0
fixture_sintetica_v1,True,P0390,2025/26,SQ13,16,898,4,0,4.34,0.0,6.83,0
fixture_sintetica_v1,True,P0391,2024/25,SQ14,7,539,0,0,0.0,0.0,7.19,0
fixture_sintetica_v1,True,P0391,2025/26,SQ14,16,1423,0,0,0.0,0.0,7.62,0
fixture_sintetica_v1,True,P0392,2024/25,SQ14,9,522,0,0,0.0,0.0,6.37,0
fixture_sintetica_v1,True,P0392,2025/26,SQ14,7,443,0,0,0.0,0.0,5.99,0
fixture_sintetica_v1,True,P0393,2024/25,SQ14,8,406,0,0,0.0,0.0,6.8,0
fixture_sintetica_v1,True,P0393,2025/26,SQ14,9,551,0,0,0.0,0.0,7.08,0
fixture_sintetica_v1,True,P0394,2024/25,SQ14,32,1753,0,0,0.0,0.0,8.52,0
fixture_sintetica_v1,True,P0394,2025/26,SQ14,27,1287,0,0,0.0,0.0,8.65,0
fixture_sintetica_v1,True,P0395,2024/25,SQ14,19,1207,0,1,0.0,0.99,6.77,0
fixture_sintetica_v1,True,P0395,2025/26,SQ14,12,944,0,0,0.0,0.0,7.24,0
fixture_sintetica_v1,True,P0396,2024/25,SQ14,4,288,0,0,0.0,0.0,6.58,0
fixture_sintetica_v1,True,P0396,2025/26,SQ14,15,1192,0,0,0.0,0.0,6.62,0
fixture_sintetica_v1,True,P0397,2024/25,SQ14,15,1301,0,0,0.0,0.0,6.28,0
fixture_sintetica_v1,True,P0397,2025/26,SQ14,7,552,0,0,0.0,0.0,6.28,0
fixture_sintetica_v1,True,P0398,2024/25,SQ14,15,903,0,0,0.0,0.0,6.44,0
fixture_sintetica_v1,True,P0398,2025/26,SQ14,20,1241,0,0,0.0,0.0,7.09,0
fixture_sintetica_v1,True,P0399,2024/25,SQ16,19,1268,1,0,1.29,0.0,6.68,0
fixture_sintetica_v1,True,P0399,2025/26,SQ14,3,237,0,0,0.0,0.0,7.26,0
fixture_sintetica_v1,True,P0400,2024/25,SQ06,19,995,0,1,0.0,1.18,7.85,0
fixture_sintetica_v1,True,P0400,2025/26,SQ14,14,1255,1,0,1.15,0.0,7.86,0
fixture_sintetica_v1,True,P0401,2024/25,SQ14,18,1523,0,0,0.0,0.0,6.38,0
fixture_sintetica_v1,True,P0401,2025/26,SQ14,17,1287,0,0,0.0,0.0,6.4,0
fixture_sintetica_v1,True,P0402,2024/25,SQ14,18,1320,0,1,0.0,1.17,7.01,0
fixture_sintetica_v1,True,P0402,2025/26,SQ14,19,1200,1,0,1.13,0.0,6.65,0
fixture_sintetica_v1,True,P0403,2024/25,SQ14,17,777,0,0,0.0,0.0,6.4,0
fixture_sintetica_v1,True,P0403,2025/26,SQ14,17,1245,0,0,0.0,0.0,6.76,0
fixture_sintetica_v1,True,P0404,2024/25,SQ14,10,647,0,1,0.0,0.83,6.7,0
fixture_sintetica_v1,True,P0404,2025/26,SQ14,15,1074,0,2,0.0,2.06,7.09,0
fixture_sintetica_v1,True,P0405,2024/25,SQ08,10,502,0,2,0.0,2.14,8.08,0
fixture_sintetica_v1,True,P0405,2025/26,SQ14,19,1125,3,2,3.05,2.26,7.57,1
fixture_sintetica_v1,True,P0406,2024/25,SQ14,8,661,0,0,0.0,0.0,7.03,0
fixture_sintetica_v1,True,P0406,2025/26,SQ14,25,2034,2,1,2.1,1.16,7.1,0
fixture_sintetica_v1,True,P0407,2024/25,SQ14,16,1152,0,3,0.0,3.32,7.17,0
fixture_sintetica_v1,True,P0407,2025/26,SQ14,19,1327,1,1,1.14,1.11,6.68,0
fixture_sintetica_v1,True,P0408,2024/25,SQ14,9,423,0,0,0.0,0.0,6.64,0
fixture_sintetica_v1,True,P0408,2025/26,SQ14,13,840,0,0,0.0,0.0,6.45,0
fixture_sintetica_v1,True,P0409,2024/25,SQ14,15,1028,1,1,0.94,0.93,6.66,0
fixture_sintetica_v1,True,P0409,2025/26,SQ14,16,920,0,0,0.0,0.0,6.18,0
fixture_sintetica_v1,True,P0410,2024/25,SQ14,22,1737,0,4,0.0,4.19,7.25,0
fixture_sintetica_v1,True,P0410,2025/26,SQ14,16,777,2,1,2.31,0.96,7.74,0
fixture_sintetica_v1,True,P0411,2024/25,SQ14,22,1667,0,2,0.0,1.76,6.9,0
fixture_sintetica_v1,True,P0411,2025/26,SQ14,11,771,0,2,0.0,2.57,7.06,0
fixture_sintetica_v1,True,P0412,2024/25,SQ14,6,531,0,0,0.0,0.0,7.24,0
fixture_sintetica_v1,True,P0412,2025/26,SQ14,7,318,0,1,0.0,0.93,7.34,0
fixture_sintetica_v1,True,P0413,2024/25,SQ14,23,1617,6,0,5.9,0.0,7.36,0
fixture_sintetica_v1,True,P0413,2025/26,SQ14,8,639,1,1,1.21,1.22,6.83,0
fixture_sintetica_v1,True,P0414,2024/25,SQ14,4,235,0,0,0.0,0.0,6.12,0
