fonte,is_synthetic,player_id,nome,ruolo,squadra,quotazione_listone,data_estrazione
fixture_sintetica_v1,True,P0472,Giocatore Sintetico 472,C,SQ16,39.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0473,Giocatore Sintetico 473,A,SQ16,43.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0474,Giocatore Sintetico 474,A,SQ16,7.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0475,Giocatore Sintetico 475,A,SQ16,7.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0476,Giocatore Sintetico 476,A,SQ16,32.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0477,Giocatore Sintetico 477,A,SQ16,41.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0478,Giocatore Sintetico 478,A,SQ16,53.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0479,Giocatore Sintetico 479,A,SQ16,28.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0480,Giocatore Sintetico 480,A,SQ16,43.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0481,Giocatore Sintetico 481,P,SQ17,10.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0482,Giocatore Sintetico 482,P,SQ17,5.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0483,Giocatore Sintetico 483,P,SQ17,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0484,Giocatore Sintetico 484,P,SQ17,12.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0485,Giocatore Sintetico 485,D,SQ17,10.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0486,Giocatore Sintetico 486,D,SQ17,7.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0487,Giocatore Sintetico 487,D,SQ17,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0488,Giocatore Sintetico 488,D,SQ17,12.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0489,Giocatore Sintetico 489,D,SQ17,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0490,Giocatore Sintetico 490,D,SQ17,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0491,Giocatore Sintetico 491,D,SQ17,18.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0492,Giocatore Sintetico 492,D,SQ17,11.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0493,Giocatore Sintetico 493,D,SQ17,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0494,Giocatore Sintetico 494,C,SQ17,48.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0495,Giocatore Sintetico 495,C,SQ17,7.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0496,Giocatore Sintetico 496,C,SQ17,23.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0497,Giocatore Sintetico 497,C,SQ17,4.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0498,Giocatore Sintetico 498,C,SQ17,28.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0499,Giocatore Sintetico 499,C,SQ17,51.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0500,Giocatore Sintetico 500,C,SQ17,26.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0501,Giocatore Sintetico 501,C,SQ17,33.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0502,Giocatore Sintetico 502,C,SQ17,44.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0503,Giocatore Sintetico 503,A,SQ17,16.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0504,Giocatore Sintetico 504,A,SQ17,25.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0505,Giocatore Sintetico 505,A,SQ17,70.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0506,Giocatore Sintetico 506,A,SQ17,59.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0507,Giocatore Sintetico 507,A,SQ17,67.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0508,Giocatore Sintetico 508,A,SQ17,57.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0509,Giocatore Sintetico 509,A,SQ17,28.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0510,Giocatore Sintetico 510,A,SQ17,44.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0511,Giocatore Sintetico 511,P,SQ18,12.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0512,Giocatore Sintetico 512,P,SQ18,9.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0513,Giocatore Sintetico 513,P,SQ18,9.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0514,Giocatore Sintetico 514,P,SQ18,16.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0515,Giocatore Sintetico 515,D,SQ18,19.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0516,Giocatore Sintetico 516,D,SQ18,10.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0517,Giocatore Sintetico 517,D,SQ18,17.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0518,Giocatore Sintetico 518,D,SQ18,27.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0519,Giocatore Sintetico 519,D,SQ18,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0520,Giocatore Sintetico 520,D,SQ18,6.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0521,Giocatore Sintetico 521,D,SQ18,16.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0522,Giocatore Sintetico 522,D,SQ18,19.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0523,Giocatore Sintetico 523,D,SQ18,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0524,Giocatore Sintetico 524,C,SQ18,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0525,Giocatore Sintetico 525,C,SQ18,19.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0526,Giocatore Sintetico 526,C,SQ18,32.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0527,Giocatore Sintetico 527,C,SQ18,14.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0528,Giocatore Sintetico 528,C,SQ18,30.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0529,Giocatore Sintetico 529,C,SQ18,27.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0530,Giocatore Sintetico 530,C,SQ18,43.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0531,Giocatore Sintetico 531,C,SQ18,10.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0532,Giocatore Sintetico 532,C,SQ18,37.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0533,Giocatore Sintetico 533,A,SQ18,24.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0534,Giocatore Sintetico 534,A,SQ18,36.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0535,Giocatore Sintetico 535,A,SQ18,23.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0536,Giocatore Sintetico 536,A,SQ18,38.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0537,Giocatore Sintetico 537,A,SQ18,31.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0538,Giocatore Sintetico 538,A,SQ18,52.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0539,Giocatore Sintetico 539,A,SQ18,12.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0540,Giocatore Sintetico 540,A,SQ18,39.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0541,Giocatore Sintetico 541,P,SQ19,11.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0542,Giocatore Sintetico 542,P,SQ19,11.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0543,Giocatore Sintetico 543,P,SQ19,16.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0544,Giocatore Sintetico 544,P,SQ19,8.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0545,Giocatore Sintetico 545,D,SQ19,10.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0546,Giocatore Sintetico 546,D,SQ19,9.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0547,Giocatore Sintetico 547,D,SQ19,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0548,Giocatore Sintetico 548,D,SQ19,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0549,Giocatore Sintetico 549,D,SQ19,24.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0550,Giocatore Sintetico 550,D,SQ19,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0551,Giocatore Sintetico 551,D,SQ19,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0552,Giocatore Sintetico 552,D,SQ19,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0553,Giocatore Sintetico 553,D,SQ19,28.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0554,Giocatore Sintetico 554,C,SQ19,42.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0555,Giocatore Sintetico 555,C,SQ19,33.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0556,Giocatore Sintetico 556,C,SQ19,43.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0557,Giocatore Sintetico 557,C,SQ19,40.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0558,Giocatore Sintetico 558,C,SQ19,11.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0559,Giocatore Sintetico 559,C,SQ19,33.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0560,Giocatore Sintetico 560,C,SQ19,26.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0561,Giocatore Sintetico 561,C,SQ19,32.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0562,Giocatore Sintetico 562,C,SQ19,47.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0563,Giocatore Sintetico 563,A,SQ19,22.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0564,Giocatore Sintetico 564,A,SQ19,65.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0565,Giocatore Sintetico 565,A,SQ19,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0566,Giocatore Sintetico 566,A,SQ19,42.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0567,Giocatore Sintetico 567,A,SQ19,23.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0568,Giocatore Sintetico 568,A,SQ19,30.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0569,Giocatore Sintetico 569,A,SQ19,32.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0570,Giocatore Sintetico 570,A,SQ19,39.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0571,Giocatore Sintetico 571,P,SQ20,11.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0572,Giocatore Sintetico 572,P,SQ20,17.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0573,Giocatore Sintetico 573,P,SQ20,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0574,Giocatore Sintetico 574,P,SQ20,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0575,Giocatore Sintetico 575,D,SQ20,23.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0576,Giocatore Sintetico 576,D,SQ20,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0577,Giocatore Sintetico 577,D,SQ20,15.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0578,Giocatore Sintetico 578,D,SQ20,21.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0579,Giocatore Sintetico 579,D,SQ20,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0580,Giocatore Sintetico 580,D,SQ20,17.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0581,Giocatore Sintetico 581,D,SQ20,18.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0582,Giocatore Sintetico 582,D,SQ20,22.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0583,Giocatore Sintetico 583,D,SQ20,14.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0584,Giocatore Sintetico 584,C,SQ20,9.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0585,Giocatore Sintetico 585,C,SQ20,29.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0586,Giocatore Sintetico 586,C,SQ20,26.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0587,Giocatore Sintetico 587,C,SQ20,42.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0588,Giocatore Sintetico 588,C,SQ20,10.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0589,Giocatore Sintetico 589,C,SQ20,18.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0590,Giocatore Sintetico 590,C,SQ20,35.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0591,Giocatore Sintetico 591,C,SQ20,20.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0592,Giocatore Sintetico 592,C,SQ20,35.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0593,Giocatore Sintetico 593,A,SQ20,35.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0594,Giocatore Sintetico 594,A,SQ20,32.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0595,Giocatore Sintetico 595,A,SQ20,30.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0596,Giocatore Sintetico 596,A,SQ20,44.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0597,Giocatore Sintetico 597,A,SQ20,24.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0598,Giocatore Sintetico 598,A,SQ20,13.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0599,Giocatore Sintetico 599,A,SQ20,32.0,2026-08-25 00:00:00+00:00
fixture_sintetica_v1,True,P0600,Giocatore Sintetico 600,A,SQ20,57.0,2026-08-25 00:00:00+00:00
